Date,USD,EUR,Germany,France,Spain,Italy,GBP,JPY,AUD,NZD,CAD,CHF,SEK,NOK,CZK,PLN,HUF,ILS,ZAR,TRY,RUB,BRL,MXN,CLP,COP,INR,IDR,PHP,THB,MYR,SGD,KRW,TWD,CNY
2011-06-24,50.0,-75.0,-100.0,0.0,-100.0,-100.0,-25.0,-25.0,0.0,0.0,-50.0,-100.0,-50.0,-50.0,-25.0,25.0,-75.0,-50.0,-75.0,-50.0,25.0,-50.0,-50.0,0.0,50.0,0.0,0.0,50.0,-25.0,-50.0,0.0,-75.0,-25.0,25.0
2011-07-01,25.0,-75.0,0.0,0.0,-100.0,-100.0,-50.0,-50.0,0.0,0.0,25.0,-100.0,-50.0,0.0,-50.0,0.0,-50.0,50.0,0.0,0.0,-25.0,-50.0,-50.0,50.0,75.0,50.0,50.0,50.0,-25.0,-50.0,0.0,-75.0,0.0,0.0
2011-07-08,25.0,-50.0,0.0,0.0,-100.0,-100.0,-50.0,-50.0,0.0,0.0,25.0,-100.0,-50.0,50.0,50.0,0.0,-50.0,0.0,-50.0,0.0,0.0,-50.0,0.0,50.0,75.0,50.0,50.0,50.0,50.0,-50.0,-50.0,-50.0,-100.0,0.0
2011-07-15,-100.0,50.0,100.0,0.0,-100.0,-100.0,-75.0,-25.0,0.0,100.0,50.0,-100.0,-50.0,-50.0,0.0,0.0,-100.0,0.0,-100.0,0.0,0.0,0.0,0.0,50.0,50.0,-50.0,50.0,-50.0,25.0,-50.0,0.0,-50.0,-75.0,-50.0
2011-07-22,-100.0,-50.0,-100.0,0.0,-100.0,0.0,-75.0,-25.0,-100.0,100.0,0.0,-100.0,-50.0,0.0,25.0,-75.0,-75.0,0.0,-100.0,0.0,0.0,-25.0,0.0,50.0,50.0,-50.0,-50.0,0.0,-50.0,-100.0,-100.0,0.0,-75.0,50.0
2011-07-29,-75.0,-25.0,-100.0,-100.0,0.0,-100.0,0.0,0.0,50.0,75.0,-50.0,-100.0,0.0,-25.0,25.0,-75.0,-25.0,0.0,-100.0,0.0,0.0,-25.0,-50.0,25.0,0.0,-100.0,-25.0,-25.0,25.0,-75.0,-50.0,-50.0,-100.0,25.0
2011-08-05,-50.0,-50.0,-100.0,-100.0,0.0,0.0,-50.0,50.0,50.0,-25.0,-50.0,-100.0,-50.0,-25.0,-50.0,-100.0,-100.0,0.0,-100.0,0.0,0.0,-50.0,-25.0,25.0,0.0,-75.0,50.0,-25.0,25.0,-25.0,-75.0,0.0,-50.0,25.0
2011-08-12,-25.0,-100.0,0.0,-100.0,-100.0,0.0,-75.0,100.0,-50.0,-50.0,-50.0,-100.0,25.0,-50.0,-50.0,-75.0,-100.0,0.0,-50.0,-50.0,-100.0,-100.0,-50.0,0.0,-100.0,-25.0,75.0,-75.0,50.0,0.0,-50.0,25.0,-50.0,0.0
2011-08-19,-50.0,-100.0,-100.0,-100.0,-100.0,100.0,-100.0,100.0,-75.0,-25.0,-50.0,0.0,-100.0,-100.0,-50.0,-100.0,-100.0,-100.0,-50.0,-50.0,-75.0,-25.0,-50.0,0.0,-75.0,0.0,100.0,-100.0,-50.0,50.0,-100.0,0.0,50.0,25.0
2011-08-26,-25.0,-75.0,-100.0,-100.0,-100.0,100.0,-75.0,75.0,-25.0,25.0,0.0,-100.0,-75.0,-75.0,25.0,-75.0,-75.0,-50.0,-25.0,-50.0,-75.0,-25.0,25.0,25.0,-75.0,0.0,25.0,-75.0,-75.0,25.0,-25.0,25.0,25.0,-25.0
2011-09-02,-50.0,-75.0,-100.0,0.0,0.0,100.0,-25.0,75.0,-50.0,100.0,-50.0,-100.0,-75.0,0.0,25.0,-50.0,-75.0,-50.0,0.0,0.0,-50.0,-50.0,25.0,-50.0,-50.0,50.0,25.0,0.0,0.0,75.0,-75.0,25.0,0.0,-50.0
2011-09-09,-25.0,-100.0,-100.0,0.0,100.0,100.0,0.0,-50.0,-50.0,75.0,-75.0,-100.0,0.0,-25.0,-50.0,-25.0,-50.0,0.0,-25.0,50.0,-50.0,-25.0,50.0,-25.0,0.0,50.0,0.0,-50.0,-25.0,0.0,-50.0,50.0,-75.0,-25.0
2011-09-16,-25.0,-25.0,0.0,0.0,100.0,-100.0,0.0,-25.0,-25.0,25.0,-25.0,-100.0,0.0,-25.0,-25.0,-25.0,-25.0,0.0,-25.0,50.0,-50.0,-25.0,0.0,-25.0,0.0,-50.0,0.0,-25.0,-100.0,-100.0,25.0,0.0,-75.0,-25.0
2011-09-23,0.0,-50.0,0.0,0.0,100.0,-100.0,-50.0,-25.0,-25.0,-50.0,0.0,-100.0,0.0,-100.0,-75.0,50.0,-25.0,100.0,-100.0,50.0,-50.0,0.0,-50.0,-50.0,0.0,-50.0,-50.0,-50.0,-75.0,-75.0,25.0,0.0,-50.0,0.0
2011-09-30,50.0,-25.0,0.0,0.0,100.0,-100.0,-25.0,0.0,0.0,-75.0,0.0,-100.0,25.0,-25.0,-100.0,0.0,-50.0,50.0,-50.0,50.0,-50.0,0.0,-50.0,0.0,0.0,-50.0,-50.0,-25.0,-25.0,-25.0,50.0,-50.0,0.0,0.0
2011-10-07,25.0,-25.0,0.0,0.0,100.0,-100.0,-25.0,-25.0,50.0,-75.0,0.0,0.0,25.0,-25.0,-75.0,25.0,-25.0,50.0,-25.0,0.0,-25.0,-100.0,0.0,-100.0,25.0,0.0,0.0,-50.0,-50.0,0.0,0.0,25.0,-50.0,0.0
2011-10-14,100.0,0.0,0.0,100.0,100.0,0.0,50.0,25.0,50.0,-50.0,0.0,0.0,-50.0,50.0,-75.0,25.0,-25.0,0.0,-25.0,0.0,25.0,-75.0,-25.0,-75.0,-25.0,0.0,25.0,-75.0,-25.0,25.0,50.0,-25.0,-25.0,-50.0
2011-10-21,100.0,50.0,0.0,100.0,100.0,0.0,50.0,50.0,50.0,-50.0,50.0,0.0,-50.0,50.0,-50.0,100.0,0.0,0.0,50.0,0.0,50.0,-75.0,-25.0,-25.0,50.0,0.0,25.0,-75.0,-50.0,25.0,-25.0,50.0,25.0,-100.0
2011-10-28,100.0,25.0,0.0,100.0,0.0,-100.0,50.0,0.0,50.0,-50.0,50.0,-100.0,-50.0,50.0,0.0,75.0,0.0,0.0,50.0,0.0,100.0,-50.0,0.0,50.0,50.0,-50.0,0.0,-50.0,-25.0,50.0,25.0,-50.0,0.0,-75.0
2011-11-04,75.0,-75.0,-100.0,-100.0,-100.0,-100.0,100.0,-50.0,0.0,-50.0,-50.0,-100.0,-50.0,-50.0,-50.0,75.0,-50.0,0.0,100.0,50.0,75.0,-50.0,0.0,50.0,50.0,-100.0,50.0,0.0,-25.0,50.0,50.0,-25.0,-100.0,-75.0
2011-11-11,75.0,-50.0,-100.0,-100.0,-100.0,-100.0,75.0,-50.0,0.0,-100.0,-50.0,-100.0,-50.0,-50.0,-25.0,50.0,25.0,100.0,25.0,50.0,75.0,-100.0,0.0,50.0,50.0,-75.0,50.0,-50.0,-100.0,-50.0,50.0,-50.0,25.0,-50.0
2011-11-18,100.0,-50.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,-25.0,0.0,-100.0,0.0,-50.0,-50.0,0.0,100.0,100.0,50.0,50.0,100.0,-75.0,0.0,0.0,0.0,-75.0,50.0,-50.0,-25.0,100.0,0.0,25.0,25.0,-50.0
2011-11-25,25.0,-25.0,100.0,-100.0,-100.0,-100.0,25.0,-25.0,-50.0,-25.0,50.0,-100.0,-100.0,50.0,-75.0,0.0,50.0,50.0,25.0,50.0,100.0,-25.0,0.0,25.0,0.0,-50.0,0.0,-50.0,0.0,75.0,100.0,25.0,50.0,-50.0
2011-12-02,50.0,-25.0,0.0,-100.0,-100.0,0.0,25.0,-25.0,-25.0,0.0,0.0,-100.0,100.0,75.0,-25.0,50.0,75.0,50.0,100.0,0.0,25.0,-50.0,25.0,-25.0,0.0,50.0,0.0,-100.0,0.0,75.0,25.0,50.0,50.0,-100.0
2011-12-09,25.0,-50.0,100.0,-100.0,-100.0,0.0,50.0,-50.0,-50.0,0.0,-25.0,-100.0,75.0,-25.0,-50.0,25.0,50.0,0.0,25.0,0.0,75.0,-50.0,25.0,0.0,0.0,25.0,0.0,-75.0,-25.0,50.0,75.0,0.0,-50.0,-75.0
2011-12-16,100.0,-25.0,100.0,-100.0,-100.0,0.0,50.0,25.0,-25.0,0.0,-25.0,-100.0,75.0,-50.0,-25.0,25.0,25.0,0.0,25.0,50.0,50.0,-50.0,0.0,-25.0,0.0,-25.0,0.0,-75.0,-25.0,50.0,0.0,25.0,-50.0,-75.0
2011-12-23,25.0,-25.0,100.0,-100.0,-100.0,0.0,50.0,25.0,-75.0,50.0,0.0,-100.0,50.0,-50.0,-25.0,0.0,75.0,0.0,0.0,50.0,50.0,-50.0,0.0,-25.0,50.0,-50.0,0.0,0.0,0.0,50.0,-50.0,-25.0,-50.0,0.0
2011-12-30,50.0,0.0,100.0,0.0,-100.0,0.0,-50.0,-50.0,-50.0,0.0,-50.0,-100.0,50.0,-50.0,0.0,50.0,50.0,100.0,0.0,50.0,-50.0,0.0,50.0,0.0,100.0,-50.0,-50.0,0.0,-50.0,0.0,-100.0,0.0,-100.0,0.0
2012-01-06,75.0,-50.0,0.0,0.0,-100.0,0.0,-25.0,-50.0,-50.0,25.0,-50.0,-100.0,50.0,-50.0,50.0,75.0,50.0,50.0,0.0,50.0,-25.0,0.0,25.0,0.0,75.0,0.0,-50.0,0.0,-50.0,0.0,-75.0,50.0,-75.0,0.0
2012-01-13,50.0,-50.0,0.0,0.0,-100.0,-100.0,-25.0,-50.0,-50.0,25.0,-50.0,0.0,50.0,-50.0,50.0,25.0,50.0,50.0,-50.0,0.0,-25.0,50.0,25.0,0.0,25.0,0.0,-50.0,-50.0,-50.0,0.0,-25.0,50.0,-75.0,0.0
2012-01-20,25.0,50.0,100.0,0.0,-100.0,0.0,0.0,0.0,-50.0,-50.0,-50.0,0.0,0.0,-50.0,50.0,50.0,50.0,0.0,-50.0,0.0,50.0,50.0,0.0,-50.0,0.0,0.0,-50.0,-50.0,0.0,0.0,0.0,50.0,-50.0,100.0
2012-01-27,-50.0,100.0,100.0,0.0,-100.0,0.0,50.0,50.0,-50.0,0.0,-50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,-50.0,0.0,75.0,50.0,50.0,-50.0,0.0,0.0,-50.0,-50.0,0.0,0.0,0.0,-50.0,-100.0,75.0
2012-02-03,25.0,75.0,100.0,100.0,0.0,0.0,25.0,50.0,-50.0,0.0,-50.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,-50.0,0.0,75.0,50.0,50.0,0.0,0.0,0.0,-50.0,-50.0,50.0,50.0,0.0,-75.0,-50.0,75.0
2012-02-10,25.0,0.0,100.0,100.0,0.0,0.0,75.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,-50.0,0.0,50.0,50.0,50.0,100.0,50.0,0.0,0.0,-25.0,25.0,50.0,0.0,-75.0,-25.0,50.0
2012-02-17,0.0,50.0,100.0,100.0,0.0,0.0,50.0,-100.0,0.0,50.0,-50.0,0.0,0.0,50.0,0.0,25.0,50.0,100.0,-50.0,0.0,0.0,50.0,-50.0,75.0,100.0,0.0,25.0,50.0,25.0,0.0,0.0,-50.0,25.0,50.0
2012-02-24,-50.0,50.0,0.0,100.0,0.0,-100.0,100.0,-100.0,50.0,100.0,0.0,0.0,0.0,50.0,-50.0,50.0,50.0,100.0,-50.0,0.0,0.0,50.0,-50.0,75.0,75.0,0.0,50.0,0.0,-50.0,50.0,-50.0,0.0,50.0,0.0
2012-03-02,50.0,75.0,100.0,100.0,0.0,-100.0,75.0,0.0,25.0,25.0,50.0,0.0,-100.0,75.0,-25.0,50.0,75.0,50.0,0.0,0.0,0.0,50.0,-25.0,50.0,-25.0,0.0,-25.0,25.0,50.0,-25.0,-25.0,75.0,25.0,25.0
2012-03-09,-50.0,-50.0,0.0,0.0,0.0,-100.0,25.0,100.0,-100.0,25.0,25.0,100.0,-25.0,75.0,-50.0,25.0,-50.0,50.0,25.0,-50.0,0.0,-100.0,-25.0,50.0,-50.0,50.0,-25.0,-25.0,-25.0,-75.0,-75.0,75.0,25.0,-25.0
2012-03-16,-25.0,-25.0,0.0,0.0,0.0,-100.0,0.0,-25.0,-75.0,0.0,-25.0,100.0,25.0,50.0,-25.0,25.0,-75.0,0.0,25.0,-50.0,50.0,-75.0,50.0,50.0,-50.0,50.0,-50.0,50.0,25.0,-50.0,50.0,50.0,0.0,-50.0
2012-03-23,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0,-25.0,-75.0,-100.0,-50.0,100.0,50.0,50.0,-25.0,-50.0,-75.0,0.0,0.0,-50.0,25.0,-75.0,50.0,100.0,0.0,100.0,0.0,50.0,0.0,-50.0,50.0,0.0,50.0,-50.0
2012-03-30,-50.0,50.0,0.0,0.0,0.0,0.0,-50.0,-50.0,0.0,0.0,-50.0,100.0,50.0,50.0,0.0,0.0,-50.0,0.0,0.0,0.0,25.0,0.0,50.0,100.0,-25.0,75.0,0.0,50.0,0.0,0.0,100.0,0.0,50.0,-50.0
2012-04-06,-25.0,50.0,0.0,0.0,0.0,0.0,-25.0,0.0,-50.0,-25.0,0.0,100.0,50.0,50.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,50.0,0.0,75.0,-25.0,25.0,0.0,50.0,0.0,0.0,75.0,25.0,50.0,0.0
2012-04-13,50.0,0.0,0.0,0.0,0.0,0.0,-50.0,-25.0,0.0,25.0,0.0,100.0,0.0,50.0,0.0,0.0,-50.0,0.0,0.0,50.0,0.0,50.0,50.0,25.0,0.0,0.0,0.0,50.0,0.0,50.0,100.0,25.0,50.0,-50.0
2012-04-20,25.0,0.0,0.0,-100.0,100.0,0.0,25.0,-25.0,0.0,50.0,0.0,100.0,0.0,50.0,0.0,-50.0,-50.0,0.0,50.0,50.0,-100.0,50.0,50.0,0.0,-50.0,0.0,0.0,50.0,0.0,50.0,25.0,0.0,50.0,-25.0
2012-04-27,-50.0,-50.0,-100.0,-100.0,-100.0,0.0,-100.0,-50.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,-50.0,-50.0,0.0,50.0,50.0,-75.0,-50.0,75.0,0.0,0.0,0.0,0.0,50.0,-50.0,50.0,25.0,0.0,0.0,-75.0
2012-05-04,-75.0,-50.0,0.0,-100.0,100.0,-100.0,-75.0,-50.0,-50.0,-50.0,-50.0,100.0,50.0,0.0,-25.0,-50.0,-50.0,0.0,50.0,0.0,-75.0,-25.0,25.0,0.0,0.0,50.0,0.0,0.0,-50.0,0.0,0.0,-25.0,25.0,-50.0
2012-05-11,-75.0,-50.0,100.0,-100.0,-100.0,-100.0,-75.0,-50.0,-50.0,-50.0,50.0,0.0,-50.0,0.0,-75.0,-50.0,-100.0,0.0,-50.0,0.0,-50.0,-25.0,0.0,0.0,0.0,-50.0,-50.0,0.0,-50.0,-50.0,0.0,-25.0,-25.0,-100.0
2012-05-18,-50.0,0.0,100.0,-100.0,0.0,-100.0,-50.0,50.0,0.0,-50.0,50.0,0.0,-25.0,0.0,-100.0,-50.0,-100.0,100.0,0.0,0.0,-50.0,0.0,50.0,50.0,-50.0,-50.0,-25.0,0.0,0.0,-50.0,100.0,0.0,0.0,-75.0
2012-05-25,-50.0,-100.0,-100.0,0.0,-100.0,0.0,-100.0,25.0,-50.0,-50.0,50.0,0.0,0.0,0.0,-75.0,-100.0,-25.0,50.0,-25.0,50.0,-25.0,50.0,75.0,75.0,-50.0,-50.0,-25.0,0.0,-50.0,0.0,75.0,-50.0,0.0,-75.0
2012-06-01,-100.0,-75.0,-100.0,0.0,0.0,-100.0,-75.0,25.0,0.0,-50.0,-50.0,100.0,50.0,50.0,-75.0,0.0,-25.0,50.0,0.0,50.0,-25.0,0.0,25.0,25.0,-100.0,-100.0,-100.0,100.0,-50.0,-50.0,-50.0,-100.0,-100.0,-50.0
2012-06-08,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,0.0,0.0,-25.0,100.0,50.0,0.0,0.0,-25.0,50.0,0.0,-25.0,50.0,-50.0,-75.0,100.0,0.0,-25.0,-75.0,-75.0,0.0,-25.0,-25.0,-25.0,-100.0,-75.0,-25.0
2012-06-15,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,0.0,-25.0,25.0,0.0,-50.0,100.0,50.0,50.0,-100.0,25.0,-100.0,0.0,-25.0,50.0,-75.0,-75.0,0.0,0.0,-50.0,-75.0,-75.0,25.0,-75.0,-25.0,-75.0,-75.0,-75.0,-25.0
2012-06-22,-75.0,-75.0,-100.0,0.0,-100.0,-100.0,-50.0,-25.0,25.0,-50.0,-75.0,0.0,-50.0,50.0,-75.0,0.0,-75.0,0.0,-50.0,50.0,-25.0,-50.0,25.0,-50.0,-50.0,-50.0,-50.0,-25.0,0.0,0.0,-50.0,-25.0,50.0,0.0
2012-06-29,-50.0,-50.0,-100.0,0.0,0.0,0.0,-50.0,50.0,50.0,-25.0,-75.0,100.0,-50.0,50.0,-75.0,0.0,-75.0,0.0,-50.0,0.0,0.0,-50.0,-25.0,-25.0,-75.0,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
2012-07-06,-25.0,-50.0,-100.0,0.0,0.0,0.0,-25.0,100.0,50.0,-25.0,-50.0,100.0,-50.0,0.0,0.0,-50.0,0.0,0.0,-50.0,0.0,0.0,-100.0,0.0,25.0,-25.0,0.0,-50.0,0.0,0.0,0.0,25.0,0.0,50.0,-50.0
2012-07-13,-50.0,0.0,0.0,0.0,0.0,0.0,-25.0,75.0,0.0,-50.0,-50.0,100.0,50.0,-50.0,0.0,-25.0,0.0,0.0,0.0,50.0,0.0,-75.0,0.0,50.0,-50.0,0.0,-50.0,50.0,0.0,50.0,-50.0,0.0,-50.0,50.0
2012-07-20,-100.0,50.0,0.0,0.0,0.0,0.0,-50.0,75.0,0.0,-75.0,-50.0,0.0,50.0,-50.0,0.0,-100.0,0.0,0.0,0.0,50.0,25.0,-75.0,0.0,50.0,-50.0,0.0,0.0,50.0,50.0,50.0,25.0,100.0,-50.0,25.0
2012-07-27,0.0,-50.0,-100.0,100.0,100.0,0.0,-100.0,0.0,0.0,25.0,0.0,100.0,50.0,-50.0,0.0,-75.0,0.0,0.0,0.0,50.0,25.0,-50.0,0.0,0.0,0.0,0.0,-50.0,50.0,-50.0,50.0,25.0,0.0,-50.0,25.0
2012-08-03,-25.0,-25.0,-100.0,100.0,100.0,-100.0,-75.0,-50.0,50.0,50.0,-50.0,100.0,50.0,-50.0,0.0,-75.0,0.0,0.0,50.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-50.0,0.0,-50.0,50.0,0.0,-100.0,-100.0,0.0
2012-08-10,25.0,-75.0,-100.0,100.0,100.0,-100.0,-75.0,-50.0,50.0,50.0,-50.0,100.0,50.0,50.0,-50.0,-50.0,-100.0,-100.0,50.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,50.0,50.0,-75.0,-75.0,0.0
2012-08-17,0.0,50.0,0.0,100.0,100.0,-100.0,0.0,-100.0,50.0,50.0,-50.0,100.0,50.0,50.0,-50.0,0.0,50.0,0.0,50.0,0.0,-50.0,-25.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,100.0,-25.0,-75.0,-50.0,-50.0
2012-08-24,0.0,25.0,0.0,0.0,100.0,0.0,50.0,-100.0,25.0,0.0,-50.0,0.0,0.0,50.0,-25.0,0.0,25.0,-50.0,100.0,0.0,-25.0,-25.0,-25.0,100.0,0.0,0.0,25.0,0.0,50.0,100.0,25.0,0.0,25.0,-50.0
2012-08-31,50.0,25.0,0.0,100.0,100.0,0.0,25.0,-75.0,25.0,50.0,-100.0,0.0,0.0,-50.0,25.0,-100.0,25.0,50.0,50.0,0.0,-75.0,0.0,-25.0,25.0,0.0,-50.0,0.0,-50.0,25.0,75.0,0.0,-25.0,25.0,0.0
2012-09-07,75.0,50.0,0.0,0.0,100.0,0.0,75.0,-75.0,-100.0,0.0,-50.0,0.0,0.0,-50.0,0.0,-75.0,-50.0,-100.0,0.0,0.0,-50.0,25.0,-50.0,25.0,-50.0,-25.0,50.0,-25.0,25.0,25.0,-50.0,-100.0,0.0,-50.0
2012-09-14,75.0,25.0,0.0,0.0,100.0,0.0,50.0,-100.0,-75.0,0.0,-25.0,0.0,-50.0,-50.0,25.0,-75.0,-25.0,-50.0,25.0,0.0,-50.0,25.0,50.0,0.0,75.0,-25.0,50.0,-25.0,-50.0,0.0,-50.0,-75.0,-50.0,-100.0
2012-09-21,50.0,100.0,100.0,0.0,0.0,-100.0,50.0,-75.0,-75.0,50.0,-25.0,0.0,-50.0,-50.0,25.0,0.0,-75.0,100.0,-25.0,0.0,-50.0,50.0,25.0,0.0,100.0,0.0,50.0,50.0,-50.0,0.0,-50.0,-75.0,-50.0,-75.0
2012-09-28,-50.0,25.0,100.0,0.0,0.0,-100.0,100.0,-75.0,-50.0,25.0,0.0,0.0,-50.0,-50.0,0.0,0.0,-50.0,50.0,-50.0,50.0,-100.0,50.0,25.0,50.0,75.0,0.0,0.0,50.0,-50.0,0.0,0.0,-50.0,0.0,-25.0
2012-10-05,25.0,25.0,0.0,-100.0,100.0,100.0,25.0,0.0,-50.0,25.0,0.0,-100.0,-50.0,0.0,0.0,-50.0,-25.0,50.0,-50.0,0.0,-75.0,0.0,-50.0,50.0,75.0,0.0,-50.0,0.0,-50.0,-50.0,-25.0,0.0,0.0,-100.0
2012-10-12,25.0,0.0,-100.0,0.0,100.0,100.0,25.0,0.0,0.0,0.0,50.0,-100.0,-50.0,0.0,-50.0,0.0,25.0,0.0,-25.0,-50.0,-75.0,50.0,-50.0,100.0,50.0,50.0,-50.0,-50.0,-50.0,-50.0,-25.0,50.0,50.0,-75.0
2012-10-19,0.0,50.0,100.0,50.0,100.0,100.0,50.0,0.0,0.0,-50.0,50.0,-100.0,-50.0,0.0,-50.0,0.0,50.0,0.0,50.0,-50.0,-50.0,50.0,-50.0,25.0,0.0,50.0,-50.0,-50.0,-50.0,-50.0,-50.0,50.0,50.0,0.0
2012-10-26,50.0,-50.0,-100.0,100.0,0.0,100.0,100.0,-50.0,0.0,-50.0,50.0,-100.0,-50.0,0.0,-50.0,0.0,50.0,0.0,75.0,-50.0,0.0,50.0,0.0,25.0,0.0,50.0,0.0,-50.0,-25.0,0.0,-50.0,0.0,50.0,25.0
2012-11-02,0.0,-100.0,-100.0,0.0,100.0,100.0,100.0,-50.0,-50.0,0.0,-50.0,-100.0,-50.0,-50.0,-100.0,-50.0,0.0,-100.0,75.0,0.0,0.0,0.0,50.0,-50.0,-50.0,50.0,0.0,0.0,-25.0,-50.0,-50.0,0.0,-50.0,50.0
2012-11-09,100.0,-100.0,-100.0,-100.0,100.0,100.0,50.0,-75.0,25.0,-75.0,0.0,-100.0,-50.0,-50.0,-25.0,-50.0,25.0,50.0,0.0,50.0,-50.0,-50.0,0.0,0.0,-50.0,50.0,50.0,0.0,0.0,100.0,-100.0,50.0,-50.0,75.0
2012-11-16,0.0,-100.0,-100.0,-100.0,100.0,100.0,-50.0,-100.0,0.0,-100.0,0.0,0.0,-50.0,-50.0,-100.0,-75.0,50.0,0.0,-50.0,50.0,50.0,-50.0,-100.0,0.0,-50.0,0.0,25.0,50.0,0.0,100.0,-50.0,50.0,-50.0,50.0
2012-11-23,25.0,-75.0,0.0,-100.0,0.0,0.0,-25.0,-25.0,25.0,-75.0,50.0,0.0,0.0,0.0,-75.0,-25.0,75.0,100.0,-25.0,50.0,25.0,-50.0,-75.0,100.0,-50.0,-25.0,0.0,50.0,0.0,100.0,-25.0,25.0,50.0,75.0
2012-11-30,50.0,-25.0,0.0,0.0,0.0,0.0,-50.0,25.0,50.0,-75.0,-100.0,100.0,0.0,-50.0,-75.0,50.0,-100.0,50.0,-100.0,0.0,25.0,-100.0,-75.0,75.0,-50.0,-100.0,-25.0,100.0,-25.0,100.0,-25.0,0.0,25.0,50.0
2012-12-07,75.0,50.0,0.0,0.0,100.0,-100.0,-50.0,50.0,0.0,0.0,-50.0,0.0,0.0,0.0,-100.0,25.0,-50.0,-100.0,-50.0,0.0,0.0,-100.0,-50.0,50.0,-50.0,-75.0,-25.0,75.0,-25.0,75.0,0.0,-50.0,-25.0,100.0
2012-12-14,75.0,75.0,0.0,-100.0,100.0,-100.0,-25.0,100.0,25.0,-25.0,-25.0,0.0,0.0,0.0,-75.0,-25.0,-75.0,-50.0,100.0,-50.0,0.0,-75.0,0.0,25.0,0.0,25.0,-50.0,75.0,-50.0,100.0,0.0,-25.0,-50.0,25.0
2012-12-21,100.0,50.0,0.0,-100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,0.0,-100.0,0.0,0.0,-50.0,0.0,-50.0,0.0,50.0,-50.0,0.0,0.0,-50.0,0.0,-100.0,100.0,-100.0,50.0,100.0,50.0,50.0,0.0,-100.0,-50.0
2012-12-28,25.0,25.0,100.0,-100.0,0.0,-100.0,25.0,-25.0,25.0,-75.0,-25.0,-100.0,0.0,0.0,-25.0,25.0,-75.0,50.0,75.0,-50.0,25.0,25.0,-25.0,-25.0,-75.0,75.0,-25.0,25.0,75.0,75.0,25.0,25.0,-75.0,-25.0
2013-01-04,25.0,-25.0,100.0,-100.0,0.0,-100.0,25.0,-75.0,75.0,-75.0,25.0,-100.0,0.0,0.0,-25.0,-25.0,-75.0,50.0,25.0,0.0,25.0,25.0,-25.0,-25.0,-75.0,25.0,25.0,75.0,75.0,-25.0,-25.0,-75.0,-75.0,-25.0
2013-01-11,-50.0,0.0,100.0,-100.0,-100.0,0.0,0.0,0.0,-50.0,0.0,-50.0,-100.0,0.0,-50.0,-50.0,0.0,-50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,-50.0,-100.0,0.0,50.0
2013-01-18,-50.0,25.0,100.0,-100.0,-100.0,0.0,-50.0,75.0,-50.0,0.0,50.0,-100.0,0.0,-50.0,-50.0,-50.0,-50.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,-50.0,-100.0,0.0,100.0
2013-01-25,-50.0,25.0,100.0,0.0,-100.0,0.0,-100.0,75.0,-50.0,0.0,-50.0,-100.0,0.0,-50.0,-50.0,-100.0,-50.0,0.0,0.0,0.0,25.0,-25.0,0.0,50.0,-50.0,0.0,0.0,50.0,25.0,0.0,-50.0,-100.0,0.0,75.0
2013-02-01,-75.0,50.0,100.0,-100.0,-100.0,-100.0,-75.0,-50.0,-50.0,0.0,-50.0,-100.0,50.0,-50.0,0.0,-75.0,-50.0,0.0,-25.0,-50.0,25.0,-25.0,-50.0,0.0,-50.0,50.0,-50.0,75.0,25.0,0.0,-50.0,-75.0,0.0,25.0
2013-02-08,-100.0,50.0,100.0,0.0,-100.0,-100.0,-75.0,0.0,-50.0,50.0,-100.0,-100.0,50.0,-50.0,-50.0,-75.0,-50.0,0.0,25.0,-50.0,0.0,0.0,0.0,50.0,-50.0,50.0,0.0,50.0,50.0,-50.0,0.0,-75.0,0.0,50.0
2013-02-15,-75.0,-50.0,0.0,-100.0,-100.0,-100.0,0.0,-100.0,-50.0,50.0,-75.0,-100.0,50.0,-50.0,50.0,-50.0,-100.0,0.0,50.0,-50.0,-75.0,0.0,-50.0,25.0,0.0,0.0,-25.0,25.0,25.0,-50.0,0.0,0.0,25.0,50.0
2013-02-22,-25.0,0.0,100.0,0.0,0.0,0.0,0.0,-75.0,-50.0,50.0,-75.0,0.0,50.0,-50.0,25.0,0.0,-50.0,0.0,100.0,-50.0,-75.0,-50.0,0.0,25.0,0.0,0.0,-25.0,25.0,100.0,50.0,50.0,-50.0,50.0,50.0
